tree_type,canonical_scenario,scenario_family,scenario_family_detailed,is_ordered_prehashed,scale_size,scale_label,final_scale,prebuild_scale,measured_insert_scale,bucket_start_pct,bucket_end_pct,bucket_mid_pct,run_count,avg_duration_ns,avg_duration_ns_p10,avg_duration_ns_p90,sample_count,sample_count_p10,sample_count_p90
smt,build_200k_then_add_40k_new,build_then_add_new,build_then_add_new,False,200000,200K,240000,200000,40000,60,70,65.0,10,4121.5,4084.8000000000006,4294.9,4000,4000,4000
smt,build_200k_then_reinsert_40k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,200000,200K,200000,200000,40000,60,70,65.0,10,3896.0,3801.5,3981.2999999999997,4000,4000,4000
smt,insert_only_build_200k,insert_only_build,insert_only_build,False,200000,200K,200000,0,200000,70,80,75.0,10,3723.0,3548.5,3906.5,20000,20000,20000
smt,prehashed_ordered_insert_only_200k,insert_only_build,prehashed_ordered_insert_only,True,200000,200K,200000,0,200000,70,80,75.0,10,1624.0,1548.4,1835.8999999999999,20000,20000,20000
smt,build_200k_then_add_40k_new,build_then_add_new,build_then_add_new,False,200000,200K,240000,200000,40000,70,80,75.0,10,4032.0,3969.9,4109.400000000001,4000,4000,4000
smt,build_200k_then_reinsert_40k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,200000,200K,200000,200000,40000,70,80,75.0,10,3837.5,3748.5,3957.2,4000,4000,4000
smt,insert_only_build_200k,insert_only_build,insert_only_build,False,200000,200K,200000,0,200000,80,90,85.0,10,3957.0,3467.1,4121.7,20000,20000,20000
smt,prehashed_ordered_insert_only_200k,insert_only_build,prehashed_ordered_insert_only,True,200000,200K,200000,0,200000,80,90,85.0,10,1848.0,1662.5,1937.1,20000,20000,20000
smt,build_200k_then_add_40k_new,build_then_add_new,build_then_add_new,False,200000,200K,240000,200000,40000,80,90,85.0,10,4030.5,3978.7,4298.5,4000,4000,4000
smt,build_200k_then_reinsert_40k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,200000,200K,200000,200000,40000,80,90,85.0,10,3782.5,3664.9,3889.4,4000,4000,4000
smt,insert_only_build_200k,insert_only_build,insert_only_build,False,200000,200K,200000,0,200000,90,100,95.0,10,3722.0,3564.6,4016.2,20000,20000,20000
smt,prehashed_ordered_insert_only_200k,insert_only_build,prehashed_ordered_insert_only,True,200000,200K,200000,0,200000,90,100,95.0,10,1747.5,1693.5,1839.5,20000,20000,20000
smt,build_200k_then_add_40k_new,build_then_add_new,build_then_add_new,False,200000,200K,240000,200000,40000,90,100,95.0,10,4019.0,3975.1,4272.8,4000,4000,4000
smt,build_200k_then_reinsert_40k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,200000,200K,200000,200000,40000,90,100,95.0,10,3726.0,3623.9,3877.2,4000,4000,4000
smt,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,0,10,5.0,10,2416.0,2311.4,2671.9,30000,30000,30000
smt,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,0,10,5.0,10,1520.5,1402.3,1544.1,30000,30000,30000
smt,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,0,10,5.0,10,5741.5,5533.4,6621.8,6000,6000,6000
smt,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,0,10,5.0,10,5218.5,5085.5,5377.3,6000,6000,6000
smt,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,10,20,15.0,10,2949.0,2620.9,3200.2999999999997,30000,30000,30000
smt,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,10,20,15.0,10,1609.5,1557.5,1677.3,30000,30000,30000
smt,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,10,20,15.0,10,5152.0,5000.5,5867.8,6000,6000,6000
smt,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,10,20,15.0,10,4641.0,4521.9,4733.1,6000,6000,6000
smt,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,20,30,25.0,10,3122.5,2826.1,3563.3,30000,30000,30000
smt,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,20,30,25.0,10,1647.0,1595.6,1668.9,30000,30000,30000
smt,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,20,30,25.0,10,5058.5,4905.8,5609.599999999999,6000,6000,6000
smt,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,20,30,25.0,10,4432.0,4325.3,4504.8,6000,6000,6000
smt,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,30,40,35.0,10,3372.0,3097.0,3712.2,30000,30000,30000
smt,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,30,40,35.0,10,1724.0,1632.6,1788.5,30000,30000,30000
smt,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,30,40,35.0,10,4831.5,4611.1,5185.8,6000,6000,6000
smt,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,30,40,35.0,10,4305.0,4188.9,4365.5,6000,6000,6000
smt,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,40,50,45.0,10,3272.0,3154.6,3543.9,30000,30000,30000
smt,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,40,50,45.0,10,1774.0,1728.4,1870.1,30000,30000,30000
smt,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,40,50,45.0,10,4563.0,4344.0,4896.5,6000,6000,6000
smt,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,40,50,45.0,10,4211.0,4111.0,4279.7,6000,6000,6000
smt,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,50,60,55.0,10,3671.0,3535.5,4016.1,30000,30000,30000
smt,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,50,60,55.0,10,1521.5,1481.6,1626.8999999999999,30000,30000,30000
smt,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,50,60,55.0,10,4390.0,4190.6,4695.2,6000,6000,6000
smt,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,50,60,55.0,10,4174.0,4049.5999999999995,4275.2,6000,6000,6000
smt,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,60,70,65.0,10,3585.5,3438.1,4167.4,30000,30000,30000
smt,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,60,70,65.0,10,1841.5,1640.1,1891.7,30000,30000,30000
smt,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,60,70,65.0,10,4345.5,4134.2,4678.5,6000,6000,6000
smt,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,60,70,65.0,10,4093.5,3988.1,4173.5,6000,6000,6000
smt,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,70,80,75.0,10,3825.0,3612.4,4134.0,30000,30000,30000
smt,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,70,80,75.0,10,1702.0,1637.2,1851.3999999999999,30000,30000,30000
smt,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,70,80,75.0,10,4308.0,4157.4,4650.8,6000,6000,6000
smt,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,70,80,75.0,10,4012.0,3885.0,4132.2,6000,6000,6000
smt,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,80,90,85.0,10,4129.0,3908.8,4249.1,30000,30000,30000
smt,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,80,90,85.0,10,1797.0,1675.7,1863.2,30000,30000,30000
smt,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,80,90,85.0,10,4411.5,4189.1,4681.5,6000,6000,6000
smt,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,80,90,85.0,10,3963.5,3850.6,4068.0,6000,6000,6000
smt,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,90,100,95.0,10,4481.5,4269.2,5153.4,30000,30000,30000
smt,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,90,100,95.0,10,1867.0,1748.1,1963.0,30000,30000,30000
smt,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,90,100,95.0,10,4390.0,4170.9,4676.5,6000,6000,6000
smt,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,90,100,95.0,10,3896.0,3833.6,4022.8,6000,6000,6000
smt,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,0,10,5.0,10,2577.0,2457.6,2666.8,50000,50000,50000
smt,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,0,10,5.0,10,1629.5,1569.0,1652.8,50000,50000,50000
smt,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,0,10,5.0,10,6526.0,6063.9,6909.8,10000,10000,10000
smt,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,0,10,5.0,10,5665.0,5490.2,6016.7,10000,10000,10000
smt,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,10,20,15.0,10,3109.0,2953.9,3391.1,50000,50000,50000
smt,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,10,20,15.0,10,1654.0,1617.2,1698.5,50000,50000,50000
smt,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,10,20,15.0,10,5801.0,5629.0,6099.8,10000,10000,10000
smt,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,10,20,15.0,10,4969.5,4867.4,5174.5,10000,10000,10000
smt,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,20,30,25.0,10,3469.5,3170.4,3667.9,50000,50000,50000
smt,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,20,30,25.0,10,1821.5,1719.6,1891.7,50000,50000,50000
smt,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,20,30,25.0,10,5674.5,5472.4,5976.0,10000,10000,10000
smt,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,20,30,25.0,10,4880.5,4659.1,5255.5,10000,10000,10000
smt,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,30,40,35.0,10,3789.5,3585.9,4153.6,50000,50000,50000
smt,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,30,40,35.0,10,1802.0,1751.8,1881.6,50000,50000,50000
smt,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,30,40,35.0,10,5218.0,5167.1,5565.099999999999,10000,10000,10000
smt,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,30,40,35.0,10,4692.0,4548.0,4786.6,10000,10000,10000
smt,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,40,50,45.0,10,3788.5,3635.8,4097.3,50000,50000,50000
smt,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,40,50,45.0,10,2045.5,1959.5,2100.1,50000,50000,50000
smt,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,40,50,45.0,10,4977.0,4843.0,5267.4,10000,10000,10000
smt,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,40,50,45.0,10,4580.5,4486.2,4725.6,10000,10000,10000
smt,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,50,60,55.0,10,4806.5,4509.1,5102.4,50000,50000,50000
smt,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,50,60,55.0,10,1664.5,1612.5,1680.3,50000,50000,50000
smt,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,50,60,55.0,10,4902.5,4699.0,5194.3,10000,10000,10000
smt,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,50,60,55.0,10,4509.5,4445.5,4667.8,10000,10000,10000
smt,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,60,70,65.0,10,4676.0,4194.5,5309.9,50000,50000,50000
smt,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,60,70,65.0,10,1773.5,1715.2,1792.1,50000,50000,50000
smt,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,60,70,65.0,10,4828.5,4678.7,5157.6,10000,10000,10000
smt,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,60,70,65.0,10,4528.0,4424.9,4777.1,10000,10000,10000
smt,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,70,80,75.0,10,4553.0,4194.2,4832.599999999999,50000,50000,50000
smt,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,70,80,75.0,10,1926.0,1765.7,2091.2,50000,50000,50000
smt,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,70,80,75.0,10,4805.5,4631.0,5230.4,10000,10000,10000
smt,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,70,80,75.0,10,4414.5,4346.2,4517.5,10000,10000,10000
smt,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,80,90,85.0,10,4669.5,4254.6,4976.7,50000,50000,50000
smt,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,80,90,85.0,10,1931.0,1805.2,2149.5,50000,50000,50000
smt,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,80,90,85.0,10,4773.0,4619.6,5158.1,10000,10000,10000
smt,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,80,90,85.0,10,4374.0,4236.8,4568.2,10000,10000,10000
smt,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,90,100,95.0,10,5466.0,5069.8,5690.6,50000,50000,50000
smt,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,90,100,95.0,10,2045.5,2004.6,2127.6,50000,50000,50000
smt,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,90,100,95.0,10,4758.0,4629.7,5086.1,10000,10000,10000
smt,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,90,100,95.0,10,4409.5,4200.4,4564.8,10000,10000,10000
smt,insert_only_build_700k,insert_only_build,insert_only_build,False,700000,700K,700000,0,700000,0,10,5.0,10,2735.0,2598.2,2819.0,70000,70000,70000
smt,prehashed_ordered_insert_only_700k,insert_only_build,prehashed_ordered_insert_only,True,700000,700K,700000,0,700000,0,10,5.0,10,1651.0,1591.5,1684.3,70000,70000,70000
smt,build_700k_then_add_140k_new,build_then_add_new,build_then_add_new,False,700000,700K,840000,700000,140000,0,10,5.0,10,6399.0,6209.6,6586.2,14000,14000,14000
smt,build_700k_then_reinsert_140k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,700000,700K,700000,700000,140000,0,10,5.0,10,5861.5,5640.3,6004.0,14000,14000,14000
smt,insert_only_build_700k,insert_only_build,insert_only_build,False,700000,700K,700000,0,700000,10,20,15.0,10,3330.5,3090.9,3575.9,70000,70000,70000
smt,prehashed_ordered_insert_only_700k,insert_only_build,prehashed_ordered_insert_only,True,700000,700K,700000,0,700000,10,20,15.0,10,1698.0,1622.2,1734.0,70000,70000,70000
smt,build_700k_then_add_140k_new,build_then_add_new,build_then_add_new,False,700000,700K,840000,700000,140000,10,20,15.0,10,5796.5,5689.7,6021.4,14000,14000,14000
smt,build_700k_then_reinsert_140k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,700000,700K,700000,700000,140000,10,20,15.0,10,5150.0,5052.3,5266.3,14000,14000,14000
smt,insert_only_build_700k,insert_only_build,insert_only_build,False,700000,700K,700000,0,700000,20,30,25.0,10,3800.0,3448.3,4174.2,70000,70000,70000
smt,prehashed_ordered_insert_only_700k,insert_only_build,prehashed_ordered_insert_only,True,700000,700K,700000,0,700000,20,30,25.0,10,1884.0,1803.3,1915.2,70000,70000,70000
smt,build_700k_then_add_140k_new,build_then_add_new,build_then_add_new,False,700000,700K,840000,700000,140000,20,30,25.0,10,5640.5,5573.5,5851.0,14000,14000,14000
smt,build_700k_then_reinsert_140k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,700000,700K,700000,700000,140000,20,30,25.0,10,5033.0,4922.6,5547.7,14000,14000,14000
smt,insert_only_build_700k,insert_only_build,insert_only_build,False,700000,700K,700000,0,700000,30,40,35.0,10,4232.0,3901.5,4676.4,70000,70000,70000
smt,prehashed_ordered_insert_only_700k,insert_only_build,prehashed_ordered_insert_only,True,700000,700K,700000,0,700000,30,40,35.0,10,1856.5,1787.6,1876.3,70000,70000,70000
smt,build_700k_then_add_140k_new,build_then_add_new,build_then_add_new,False,700000,700K,840000,700000,140000,30,40,35.0,10,5562.0,5453.4,5697.2,14000,14000,14000
smt,build_700k_then_reinsert_140k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,700000,700K,700000,700000,140000,30,40,35.0,10,4931.0,4811.2,5073.4,14000,14000,14000
smt,insert_only_build_700k,insert_only_build,insert_only_build,False,700000,700K,700000,0,700000,40,50,45.0,10,4285.0,4119.5,4771.5,70000,70000,70000
